ACCOUNT,NAME,DELIVERY ADDRESS,Longatude,Latitude,Level of Accuracy
79919,USAVE APEL 80486,"SHOONOORD APTEL RD D4190
  POLOKWANE",30.470269,-22.9457299,Medium
79921,SHOPRITE STANGER 2442,"NCR MARKET & KING & GEORG RD, PARKING COURT,MORNING
  SIDE,STANDER, KZN",31.2887639,-29.339393,Medium
79924,SHOPRITE PONGOLA 32695,"CNR PIET RETIEF & NAUDE RD, PONGOLA
  KZN",31.6127017,-27.3795549,Medium
79925,SHOPRITE EZAKHENI MALL 36291,"CNR MOLEFE STR & NKONJANE RD, EZAKHENI
  KZN",29.928428,-28.613795,Medium
79926,SHOPRITE SIMUNYE CENTRE 37221,"6 OLD MAIN ROAD PINETOWN
  KZN",30.8553045,-29.813174,Medium
79927,SHOPRITE NONGOMA TOWN 38617,"SHOP 18, NONGOMA PLAZA MAIN ROAD
  NONGOMA, KZN",31.647769,-27.899227,Medium
79928,SHOPRITE ULUNDI 38845,"EZULWINI ROYAL SHOPPING CENTRE, 461-481 PRINCESS
  MONGOGO STR,ULUNDI,KZN",31.423917,-28.301479,Medium
79930,SHOPRITE NONGOMA 51271,"SHOP1,NONGOMA SHOPPING CENTRE ,MAIN ROAD,
  NONGOMA, KZN",31.64743,-27.89868,Medium
79932,SHOPRITE NOORDGESIG 38586,"NEW CANADA ROAD NOORDGESIG
  ORLANDO , GAUTENG",27.9382,-26.224877,Medium
79934,SHOPRITE MAYFIELD SQUARE 66436,"622 LAURIE ROAD MAYFIELD PARK
  JHB, GAUTENG",28.168281,-26.113722,Medium
79935,SHOPRITE STRETFORD STATION 80258,"CNR 124TH STR & ORANGE FARM LINK ROAD, STRETFORD
  ORANGE FARM,GAUTENG",27.86995,-26.474047,Medium
79937,SHOPRITE PALEDI 83361,"CNR R71 AND UNIVERSITY ROAD, MANKWENG, POLOKWANE
  LIMPOPO",29.71716,-23.88262,Medium
79938,SHOPRITE LULEKANI 82064,"CHRIS HANI STREET LULEKANI,PHALABORWA
  LIMPOPO",27.387544,-24.577962,Medium
79941,CHECKERS PARYS 2 - 83044,"BUITEN STREET PARYS
  FREE STATE",27.460624,-26.89924,Medium
79942,CHECKERS BAY WEST - 80460,"BAY WEST MALL (NEW) CNR OF N2 & WALKER DRIVE
  HUNTERS RETREAT ,PLZ",25.597921,-33.934534,Medium
79947,SHOPRITE CANARY WALK 83353,"425 BESTER STREET NELSPRUIT
  MPUMALANGA",30.979133,-25.468439,Medium
79949,CHECKERS KATHU 52798,"FRIKKIE MEYER STREET ERF NO 5120 CH SENTRUM
  KATHU",23.051072,-27.699726,Medium
79952,SHOPRITE LANGA 50877,"BRINTON STREET LANGA
  CAPE TOWN",18.526398,-33.940964,Medium
79953,CHECKERS LIQUORSHOP LORRAINE 82315,"VERDUN ROAD LORAINE LORAINE
  PORT ELIZABETH",25.508894,-33.976131,Medium
79956,CHECKERS LIQUORSHOP BAY WEST 94687,"BAYWEST MALL WALKER DRIVE TRNOFF N2 HUNTERS RETREAT
  PORT ELIZABETH",25.597921,-33.934534,Medium
79957,CHECKERS LIQUORSHOP KATHU 38984,"FRIKKIE MEYER STREET KATHU
  NORTHERN CAPE",23.051072,-27.699726,Medium
79958,CHECKERS LIQUORSHOP PARYS 66664,"CNR BUITEN & LOOP STREET PARYS
  FREESTATE",27.453963,-26.90715,Medium
79966,CHECKERS LIQUORSHOP NGEBS CITY 82331,"33 ERROL STRING AVE UMTATA
  EASTERN CAPE",28.765903,-31.599116,Medium
79970,SHOPRITE MINI FERNIE VILLAGE 66850,"NO 168 FERNIE MAIN RD FERNIE ERMELO
  MPUMALANGA",29.490835,-26.43647,Medium
79971,CHECKERS KURUMAN 52811,"35 LIVINGSTONE STR KURUMAN
  NORTH CAPE",23.434062,-27.457608,Medium
79977,CHECKERS LIQUOR SHOP SELCOURT 69549,"CNR WIT HEWITT & RAMONA RD SELCOURT
  SPRINGS GAUTENG",28.4535,-26.305231,Medium
79980,SHOPRITE IKAGENG 31982,"LEKHELE STREET IKAGENG POTCHEFSTROOM NORTH
  WEST 2539",27.062446,-26.719882,Medium
79981,CHECKERS LIQUORSHOP NEW MARKET 69230,"CNR RINGROAD EAST & HEIDELBERG ROADS ALBERTON
  GAUTENG 1449",28.130933,-26.283898,Medium
79982,SHOPRITE ZWELETEMBA 43597,"USAVE ZWELETEMBA WORCHESTER
  WESTERN CAPE",19.454051,-33.652641,Medium
79983,SHOPRITE MINI EVATON WEST 34045,"CNR GOLDEN HIGHWAY & KING RD MAFATSANA
  SEBOKENG GAUTENG",27.82546,-26.53081,Medium
79987,CHECKERSLIQUORSHOP VERGELEGENPLEIN 82789,"CNR SIR LOWRYS PASS & BIZWENI RD SOMERSET WEST
  WESTERN CAPE",18.867295,-34.094714,Medium
79990,SHOPRITE MARBLE HALL 67628,"148 RAILWAY STREET MARBLE HALL
  MPUMALANGA",29.29448,-24.97137,Medium
79994,SHOPRITE DAWN PARK 85999,"CNR GELAHAD RD & SCHACHAT CRESCENT DAWN PARK
  BOKSBURG GAUTENG",28.255817,-26.311338,Medium
79995,SHOPRITE MINI SHAKASKRAAL 52031,"OLD MAIN ROAD PROTEA HEIGHTS
  SHAKASKRAAL KWAZULU NATAL",31.23403,-29.50589,Medium
79998,CHECKERS HYPER MALL OF AFRICA 87276,"CNR KARKLOOF & LONE CREEK CRESENTS WATERFALL
  MIDRAND",28.108751,-26.0127,Medium
80006,MEDIRITE UPINGTON PHARMACY,"SHOPRITE CNR SCOTT AND BASSON STR
  UPINGTON",21.2432183,-28.4603737,Medium
80007,DJH DEFTY PTY STATE,"TIJGER PARK 1 SECOND FLOO HV WILLIE VAN SCHOOR
  & DURBANWEG TYGERVALLEI",18.6350703,-33.8821044,Medium
80011,CLICKS VALLEY CENTRE JOHANNESBURG,"SHOP 4-6 VALLEY CENTRE CNR JAN SMUTS AVE & BURNS
  DE AVE CRAIGHALL JOHANNES",28.021945,-26.113312,Medium
80013,MIXED SOURCES PTY LTD,"CNR IAN CLOSE & JOSEPH STR GREENHILLS INDUS EST
  TUNNEY EXT 7 ELANDSFONTEI",28.185993,-26.16038,Medium
80017,DR LERUMO TJ WMBN CLINICAL TRIAL,"WMBN CLINICAL TRAIL ADMIN DERDE PARK SENTRUM ZAMBEZ
  DRIVE DERDERPOORTPARK",28.27197,-25.6837199,Medium
80035,CLICKS ERMELO PHARMACY CLICKS RETAILERS,"MYBURGHKOR BUILDING 20 DE CLERQ STREET
  ERMELO",29.982924,-26.512566,Medium
80036,CLICKS LOSBERG PHARMACY CLICKS RETAILERS,5 PRESIDENT STREET FOCHVILLE,27.4960252,-26.4933115,Medium
80039,CLICKS BEAUFORT WEST PHY CLICKS,"BEAUFORT WEST MALL SHOP 10/11 CNR DANIE THER
  N1 ROADS",22.5837843,-32.3572457,Medium
80046,CLICKS LADYSMITH PHY CLICKS,"SHOP 30 THE OVAL SHOPPING CENTRE CNR QUEENS & MURCH
  STR LADYSMITH KWAZULU NAT",29.780833,-28.559685,Medium
80047,DR LOUW JC TANDARTS,"MENLYN OFFICE PARK 1 GOBIE STREET
  NEWLANDS X1",28.2766273,-25.7862595,Medium
80049,TIGRADE PHARMACY,"THE ALEXANDER BUILDING CNR PRESIDENT & JACK STRE
  GERMISTON",28.1634159,-26.2110371,Medium
80050,DIS-CHEM BALLITO PHARMACY - 80050,"SHOP C11 BALLITO JUNCTION SHOPPING CENTRE LEONORA
  DRIVE BALLITO",31.2113725,-29.5280169,Medium
80053,DR ODENDAAL JJ 13 BOSAL AFRIKA PTY LTD,"BOSAL AFRIKA PTY LTD PLANT 4 CNR PETROLEUM &
  MAGGS STR WATLOO PRETORIA",28.24863,-25.7211,Medium
80055,SUSTER KOKOANA A MOLEMO HEALTHCARE CL,"GROUND FLOOR SHOP 136 BLOEM PLAZA C/O MAITLAND
  EAST BURGER STREET",26.2198736,-29.117365,Medium
80064,PLATORAND DIEREKLINIEK SABIE,153 OU LYDENBURG WEG SABIE,30.7699492,-25.0952615,Medium
80070,DR RADULESCU MD DENTIST,"HIGHVELD MED CENTRE C/O LOGAN & CHARLES DE GA
  SUITE 2 HIGHVELD W+V 1UUR",28.19769,-25.8767779,Medium
80071,SAVF MILLENNIUM,54 ALBERMARLE STR KENSINGTON,28.0737388,-26.1974334,Medium
80087,DR JORDAAN BJ TANDARTS,PRESIDENT STR 26 BARBERTON,31.0544077,-25.7912788,Medium
80094,THUSONG PHARMACY,SHOP NO 2 2124 RALERATA MOHLAKENG,27.6953133,-26.2202587,Medium
80099,SKIN REJUVENATION TECHNOL PTY LTD,"SOUTHERN IMPLANTS OFFICE PARK BUILDING NO 6 NO 1
  ALBERT ROAD",28.2127386,-25.8712712,Medium
80102,HUTTENPARK PHARMACY DU PREEZ BOTHA CC,"GEMSBOK AVE SHOP NUMBER 2 HUTTENHEIGHTS
  NEWCASTLE",29.928031,-27.740184,Medium
80104,IRENE PHARMACY STEENKAMP&ROOS CC,SHOP 3 MORGENSTER BUILDIN MAIN ROAD IRENE,28.222751,-25.870433,Medium
80108,DIS-CHEM WITBANK PHARMACY - 80108,"SHOP 208 HIGHVELD MALL CN N4 HIGHWAY & MANDELA STR
  EMALAHLENI MPUMALANGA",29.2496212,-25.8788059,Medium
80110,PARKLANDS PLAZZA PHARMACY,"INTERCARE HEALTHCARE CENT CNR PARK DRIVE & LINK ROA
  PARKLANDS TABLE VIEW",18.493039,-33.815981,Medium
80111,LEBOMBO PHARMACY,"STAND NO 1257 NAAS CLINIC ROAD
  NAAS TOWNSHIP",31.953013,-25.4290089,Medium
80121,DOHWI PHARMACY CC,"SHOP 79 GREAT NORTH ROADSIDE PLAZA 1N ROAD
  MUSINA LIMPOPO",30.0331071,-22.3548154,Medium
80125,NUGA TRADING CC IMPORT & EXPORTS,"65 SERENADE ROAD UNIT 13 WRT PREMISES
  ELANDSFONTEIN",28.1970957,-26.1697048,Medium
80128,ETHEKWINI HOSP PHARMACY,"11 RIVERHORSE DRIVE RIVERHORSE VALLEY BUSINES
  NANDI DRIVE DURBAN",30.990623,-29.78215,Medium
80142,PIONERO FIRST AID,"663 VOORTREKKER STR WONDERBOOM SUID
  PRETORIA",28.2015713,-25.7125527,Medium
80144,MEGA APTEEK NJF VAN ASWEGEN CC,14 LESLIE STREET VEREENIGING,27.9305988,-26.6690313,Medium
80146,DR DU PLESSIS A HOMOPAAT,"MEDGATE CENTRE SUITE 25 C/O KINGFISHER & PHEASANT
  HELDERKRUIN",27.86655,-26.138337,Medium
80147,M KEM MEDICINE CITY PHY H MALLACH & ASS,"CNR DURBAN ROAD & RAGLAN BELLVILLE
  CAPE",18.6345317,-33.8885436,Medium
80149,SHAM RACING,"BARN 11 FAIRVIEW RACECOURSE
  DRAAIFONEIN ROAD GREENBUS",25.366604,-33.944249,Medium
80157,EXXARO REDUCTANTS PTY LTD,GROOTGELUK COAL MINE LEPHALALE,27.733038,-23.680166,Medium
80161,SUNCITY PHARMACY GOLDEN RIBBON TRADIN,"SHOP 2 ENTERTAINMENT CENTRE
  SUN CITY",27.236349,-25.640745,Medium
80166,CLICKS MIDDELBURG PHARMAC CLICK RETAILER,"SHOP 11 THE OAKS CENTRE HENDRIK POTGIETER STREET
  MIDDELBURG",29.4650532,-25.7571206,Medium
80179,KRUGER PE & STEENKAMP T BIOKINETIKA SENT,"SPORTSENTRUM EERSTE VLOER K2-40 LC DE VILLIERS SPOR
  GRONDE SOUTH STRAAT HATFI",28.239126,-25.753307,Medium
80192,THE CROMPTON HOSP PHARM LIFE HEALTHCARE,102 CROMPTON ROAD PINETOWN,30.8635829,-29.8109784,Medium
80193,MEGAWATT PHARMACY CC,"ESKOM MEGAWATT PARK SHOP L MAXWELL DRIVE
  SUNNINGHILL",28.0802901,-26.0330658,Medium
80197,KOMS CONSULTING PTY LTD,INDUSTRIELE WEG KEIMOES,20.92894,-28.61109,Medium
80206,WERKOMED PTY LTD,"UNIT A1 5 GALAXY AVE UNBRO BUSNISS PARK
  SANDTON",28.1141401,-26.0733394,Medium
80207,MEDIRITE BERG RIVER PHY WESTERN CAPE,"CNR BERG RIVER BOULEVARD VAN DER LINGEN STREET
  PAARL WESTERN CAPE",18.96638,-33.73322,Medium
80215,DR CRONJE J 11 RITALI CRONJE FISIO,"PHASE 1C SUITE 2C/1 CENTU GATE CENTRE C/O JOHN VERS
  AKKERBOOM STRAAT",28.195998,-25.865331,Medium
80217,DR WEIDEMAN WF DENTIST,"130 WELTEVREDEN ROAD L CORRO CENTRE
  NORTHCLIFF",27.9529744,-26.1445755,Medium
80234,COACHMANS PHARMACY GARTH MURATORI CC,"SHOP 14 COACHMANS CROSSIN CNR KAREN & PETER PLACE
  BRYANSTON",28.0179752,-26.0816716,Medium
80236,SITHUSI TRADING AND PROJECTS CC,"UNIT 3 OCEAN REST 2 OLIENHOUTROPIE STR
  ARBORATUM",32.068997,-28.76493,Medium
80237,DR HURN JP GELVAN PARK FRAIL AG,"GELVAN PARK FRAIL AGED HO OLEA STREET
  GELVAN PARK PORT ELIZABET",25.56073,-33.92366,Medium
80247,SR BINGLE AS (ADVANCE WOUND CARE),"45 BETLEHEM STRAAT EAST END
  RUSTENBURG",27.400558,-26.350953,Medium
80249,CERES VEEARTS DIEREHOSP DRS FREEMAN/WALT,VOS STRAAT 502 CERES,19.310596,-33.366534,Medium
80275,PETSTREAM VETERNARY CLINI CLINIC CC,"SHOP 30 SQUARE@MIDSTREAM ASHFORD DRIVE
  MIDSTREAM ESTATE",28.1916133,-25.9135176,Medium
80276,SAVF MARGARETHA ACKERMAN OUETEHUIS,464 VOM HAGEN STR PRETORIA WES,28.1382921,-25.9499181,Medium
80277,DR MOGOLANE IGT,"329 PRETORIUS STREET MOMENTUM BUILDING SHOP 22
  PRETORIA",28.18888,-25.74803,Medium
80285,WILLIAM TELL INDUSTRIES PTY LTD,31 VAN ECK STREET CHAMDOR,27.8046616,-26.1482462,Medium
80288,DR KENOSHI B BODY CONTOUR CENTRE PTY LTD,"BODY CONTOUR CENTRE NO 39 WEST MINISTER ROAD
  FOURWAYS",27.977439,-26.026678,Medium
80298,MEDIRITE BRAM FISHER GAUTENG,"CHECKERS CNR BRAM FISHER& GEORGE STREET
  RANDBURG",28.000813,-26.110802,Medium
80300,BULTFONTEIN APTEEK,"10 PRESIDENT SWART STR BULTFONTEIN
  FREE STATE",26.1524,-28.288895,Medium
80305,DIS-CHEM RICHARDS BAY PHY - 80305,"SHOP U068 BOARDWALK INKWAZI SHOPPING CENTRE K
  RAND RAOD RICHARDS BAY",32.048991,-28.74907,Medium
80307,DR MEYER CC LIFEMED AMBULANCE SE,"LIFEMED AMBULANCE SERVICE 770 MICHAEL BRINK STR
  VILLIERIA PRETORIA",28.2207534,-25.718648,Medium
80311,NIKIWE PHARMACY,"LASIKA HEALTH CARE NIKIWE PHARMACY
  HEBRON ROAD",28.117225,-25.580614,Medium
80312,UMHLATUZE PHARMACY,"SHOP 10 LAKESIDE MALL CNR LIRA LINK & MANK STRA
  RICHARDSBAY",32.053242,-28.753141,Medium
80316,MTHOMBOMELA GENERAL TR CC,402 GLENREAD 5TH READ AVENUE BEREA PARK PRETORI,28.132344,-25.680013,Medium
80317,CLICKS ERMELO PHARMACY CHURCH STREET,"SHOP 8 THE OAKS SHOPPING CENTRE CHURCH STREET
  ERMELO",29.982924,-26.512566,Medium
80322,RE TRADING CC,"PORTION 74/68 OF FARM ELANDSFONTEIN
  KEMPTONPARK",28.29148,-26.13593,Medium
80324,DR SALLI H,"FLORA CLINIC SOUTH BLOCK SUITE 2
  FLORACLIFFE",28.0108022,-26.0213187,Medium
80326,PRIMECURE HEALTH,"JEPPY ROAD, CNR JEPPY RD &CROWN RD, JAMESON PARK
  HEIDELBERG",28.359211,-26.501599,Medium
80334,WWS PHARMACY,209 WATERBERG STR VAALWATER,28.11961,-24.29231,Medium
80335,DR GRIMBEEK Z TANDARTS,18 HENSHALL STR NELSPRUIT,30.981769,-25.4714454,Medium
80346,DR MARTINS O AESTHETICS EXPRESS,"AESTHETICS EXPRESS 14TH FLOOR SANDTON TOWERS
  SANDTON CITY ALICE LANE",27.808611,-25.642521,Medium
80349,DERBYSHIRE I NURSE,"C/O ATTERBURY & JOLLIFY M ROAD MOOIKLOOF
  PRETORIA EAST",28.3426414,-25.8229739,Medium
80351,DR MURDOCK KJ TANDARTS,"SHOP 44A TYGERVALLEY CENTRE BELLVILLE
  CAPE TOWN",18.636218,-33.877065,Medium
80354,SABS COMMERCIAL PTY LTD,"1 DR LATEGAN ROAD GROENKLOOF
  PRETORIA",28.2142258,-25.7693104,Medium
80358,DR VAN TONDER J (ELEC)EA,"CNR BRAKFONTEIN & ERASMUS ROAD LOUWIARDIA
  CENTURION",28.1736869,-25.8724585,Medium
80360,DR RAATH RP,"105 JACARANDA HOSPITAAL MIDDELBERG STR
  MUCKLENEUK",28.211563,-25.762006,Medium
80363,BLOED MALL PHARMACY CC,"SHOP 13 BLOCK A BLOED STREET MALL
  C/O BLOED & VAN DER WALT",28.186327,-25.740655,Medium
80389,JUDITHS PAARL PHARMACY CC,"19 KITCHENER AVENUE JUDITH PAARL JOHANNESBURG
  !!ELAINE!!",28.088829,-26.1918751,Medium
80403,GOLA SALES & DISTRIBUTION CC,PLOT 126 HONINGNESTKRANS ROAD BON ACCORD,28.1921042,-25.6026663,Medium
80411,GRACE J BIOKINETICS,"8B PARROT FISH MEERENSEE
  RICHARDSBAY",30.983541,-29.866038,Medium
80427,DR GREEN NA TANDARTS,82 LUSERN STREET FOCHVILLE,27.4991725,-26.4872786,Medium
80458,DIS-CHEM WOODLANDS PHY - 80458,"DISCHEM WOODLANDS PHARM S 267 WOODLANDS BOULEVARD S
  CNT C/O GARSFONTEIN RD&DE",28.3096235,-25.8235031,Medium
80460,KIBLERPARK PHARMACY,"1243 NO 18 KERSIEBOOM STR ORMONDE EXT 22
  JOHANNESBURG SOUTH",28.0088081,-26.3245751,Medium
80472,DR MOKGATLE ZNE EXXARO COAL PTYLTD,"EXXARO COAL PTY LTD T/A EXXARO TSHIKONDENI COAL M
  TSHIKONDENI ACC SURETHA",27.694176,-26.2083876,Medium
80479,MUNDLOVU TRADING CC,4 MELLOR STREET PHALABORWA,31.1298415,-23.9512525,Medium
80481,MEDIRITE ZAMBEZI MALL PHY GAUTENG,"CNR MOLOTO ROAD AND ZAMBEZI DRIVE
  MONTANA",28.27299,-25.68338,Medium
80483,MEDIRITE BRAKPAN PHY,"SHOPRITE BRAKPAN CNR PARK STR & KRITZINGER
  BRAKPAN",28.367471,-26.237809,Medium
80484,MEDIRITE POTCHEFSTROOM PH,"SHOPRITE RIVERWALK CENTRE CNR LOMBAARD & MEADOW STR
  POTCHEFSTROOM",27.0862932,-26.7156254,Medium
80486,MEDIRITE KROONSTAD PHY,"CHECKERS KROONSTAD CNR VA ZYL & NOORD AVENUE
  KROONSTAD",27.229084,-27.647478,Medium
80487,THABE WA NAPE CLEANING SERVICES,34566 MMULO STREET MAMELODI EAST,28.409629,-25.7170099,Medium
80490,DR GILLIS P,"BOUGAINVILLE ONGEVALLE C/O JENNINGS & REDELING H
  STR HERCULES PRETORIA",28.155115,-25.716102,Medium
80500,CLICKS PENFORD PHY CLICKS RETAILERS PTY,"SHOP 13 PENFORD SHOPPING CENTRE C/O GRAAFF REINET
  GIBSON STR UITENHAGE EAST",25.4056648,-33.7599031,Medium
80507,ONE LIFE HEALTH FOODS,"SHOP 1 GALWAY CENTRE GALWAY AVE
  HENNOPSPARK",28.1666453,-25.8609663,Medium
80519,DR SAUNDERS A 11 MOOIKLOOF MED,"MOOIKLOOF VILLAGE NO 14 HOEK VAN GARSFONTEIN
  MOOIKLOOF",28.339003,-25.825156,Medium
80521,CLICKS BRITS MALL PHY CLICKS RETAILERS P,"SHOP 28 BRITS MALL CNR HENDRIK VERWOERD DRIV
  MAPLE RIDGE ROAD BRITS",27.7891791,-25.6396465,Medium
80525,CLICKS GUGULETHU PHY CLICKS RETAILERS,"CLICKS GUGULETHU PHARMACY SHOP 61 GUGULETHU SQUARE
  NY1 AND NY GUGULETHU CAPE",18.567683,-33.984199,Medium
80526,CLICKS NORTHPARK PHY CLICKS RETAILERS PT,"CLICKS NORTHPARK PHARMACY SHOP 41-43 NORTHPARK SHOP
  CENTRE CNR BURGER& RACHEL",28.170749,-25.6773084,Medium
80528,INTENSIVE HYGIENE MEDICAL PTY LTD,"10 LE ROUX AVENUE HALFWAY GARDENS
  MIDRAND",28.1163542,-26.0049476,Medium
80530,DR HASSIM Z HOMEOPATH,46 TWICKENHAM AVENUE AUCKLANDPARK,27.9746282,-26.1346774,Medium
80535,DR COOMBS WM,88 TUGELA STREET DORINGKLOOF,28.202745,-25.8593859,Medium
80539,DU PREEZ APTEEK,VOORTREKKER STRAAT 28 CAROLINA,30.1122882,-26.0673632,Medium
80546,DIS-CHEM CLEARWATER PHY -80546,"SHOP 32&32A CLEARWATER MA CNR HENDRIK POTGIETER DRI
  CHRISTIAAN DE WET ROAD",27.9089251,-26.1257306,Medium
80548,DIS-CHEM WALMERPARK PHY - 80548,"SHOP 105 WALMER PARK SHOP CENTRE MAIN ROAD
  WALMER PORT ELIZABETH",25.5608669,-33.9817639,Medium
80549,JAMES CC HOMOPAAT,SUN VALLEY CENTRE NR 6 2ND STREET MAGALIESBURG,27.541341,-25.987235,Medium
80551,BOTSHELONG EMPILWENI CLIN PHY MALAN&BUYS,"SAM SEKOATI AVE VOSLOORUS
  ACC SHONTO",28.219715,-26.3512,Medium
80563,PREMIER MINE HOSP DISP HOBBES&ASS INC,1 HOSPITAL STREET CULLINAN,28.515792,-25.6659449,Medium
80575,CLICKS BELLVILLE PHY CLICKS RETAILERS,SHOP 130 TEDDINGTON STR BELLVILLE WESTERN CAPE,18.6303347,-33.8962944,Medium
80584,CLICKS SELCOURT TOWERS CLICKS RETAILERS,"SECTION A SHOP 12 SELCOURT TOWERS WIT ROAD
  SELCOURT SPRINGS",28.4537456,-26.2917037,Medium
80585,HEALTH IN FORM PTY LTD,"UNIT 6 KINGSTON PARK OLD PRETORIA ROAD
  MIDRAND",28.14308,-25.94448,Medium
80591,ULTRADENT CC,725 TULBAGH STR DASPOORT,28.193235,-25.7497247,Medium
80612,BANKCITY BIOKINETIC CNT ROELF LABUSCHAGN,"CNR SIMMONDS & PRITCHARD BANKCITY B BLOCK 4 FIRST
  PLACE UPPER HEZZANINE FLO",28.051182,-26.202155,Medium
80613,CLICKS ILANGA MALL CLICKS RETAILERS PT,"SHOP LG22 ILANGA MALL CNR FLAMBOYANT & BITTERBE
  STR WEST ACRES NELSPRUIT",30.954786,-25.468402,Medium
80614,CLICKS VICTORIA ROAD PIETERMARITZBURG,"SHOP 14A 14B AND 15 157 VICTORIA ROAD
  PIETERMARITZBURG",30.3686066,-29.5996553,Medium
80626,DR MSENGANA LM ESKOM HOLDINGS SOCLT,"ESKOM KOEBERG NUCLEAR POW STATION R27 OLD WEST COAS
  ROAD MELKBOSSTRAND WESTER",18.471057,-33.948674,Medium
80629,GOLDEN ACRE PHARMACY SHEATRADE 37 CC,"SHOP NO 75 GOLDEN ACRE BUILDING NO 9 ADDERLEY ST
  CAPE TOWN",18.4242306,-33.9209974,Medium
80640,THE HEALTH HIVE SALLVIT TRADING 92CC,"SHOP 22 KALAHARI PICK N P CENTRE CNR LE ROUX & RIVE
  STREET UPINGTON",21.2468311,-28.4547825,Medium
80646,EL CORRO PHARMACY . NUWE EIENAAR,130 WELTEVREDEN ROAD NORTHROAD,27.9529744,-26.1445755,Medium
80647,MEDIKA SA PTY LTD,"1 ALBERT ROAD SOUTHERN IMPLANTS OFFICE
  IRENE",28.2127386,-25.8712712,Medium
80650,ODIRE CONSULTING SERVICES,NO4 DOORING LAAGTE ONVERWACHT LEPHALALE,28.3271085,-25.7639174,Medium
80651,DR STUART AD 66 HSP GROUP SA PTY LTD,"HEALTH & SAFETY DANONE BOKSBURG 99 SKEW ROAD
  BOKSBURG",28.2799891,-26.1919489,Medium
80653,CLICKS STELLENBOSCH PHY CLICKS RETAILERS,"SHOP 44-46 STELLENBOSCH SQUARE SHOPPING CENTRE
  CNR STRAND & WEBERSVALLEI",18.8418677,-33.9749415,Medium
80655,DR STEENKAMP LM NATIONAL CRONIC SOLU,"35 SCHMIDTSDRIF ROAD RHODESDENE
  KIMBERLEY",28.020277,-26.0474263,Medium
80670,MEDIRITE LYDENBURG PHY,"CHECKERS LYDENBURG THE HE SHOPPING CENTRE CORNER
  BUSHWILLOW & VOORTREKKER",30.460069,-25.097495,Medium
80691,DR VISSER K,169 THABO MBEKI DRIVE RUSTENBURG,27.2320963,-25.6727756,Medium
80694,DR VAN DYK TJ,"RANDHART WINKELSENTR GENL ALBERTSLAAN
  RANDHART",28.110119,-26.293166,Medium
80697,DR MARAIS AD,"AKASIA MED 24 CNR OF HEINRICH & BRITS R
  KAREN PARK",28.2254149,-25.6793895,Medium
80699,DR KOTZE J HOMEOPATH,3 MORRIS STR WEST RIVONIA,27.9642065,-26.0435487,Medium
80706,DR VILJOEN PG TANDARTS,1121 HERTZOG STR WAVERLEY,28.2421817,-25.7045076,Medium
80727,LOGICA BEAUTY SUPPLIER CORGLEN CC,"UNIT 13 KESTREL PARK LONGDAW DRIVE
  MILNERTON",18.510894,-33.864408,Medium
80733,DR VENTER MJ NATIONAL CRONIC SOLU,"34 HARVEY ROAD ORANJESIG
  BLOEMFONTEIN",26.2249364,-29.1217081,Medium
80734,DR VOSS S,"PTA UROLOGIESE HOSPITAAL H/V PRETORIUS & GROVENER
  HATFIELD KAMER 304",28.2371281,-25.744553,Medium
80736,DR VAN HEERDEN RE NATIONAL CRONIC SOLU,"SHOP 19B CAVALIER CENTRE
  HINDLE ROAD BLUE DOWNS",18.7203345,-33.9997452,Medium
80746,MEDSCI MEDICAL EQUIPMENT& SUPPLIES,SHOP 8 ETIENNE LEWIS CENT 978 VEDA ROAD MONTANA PAR,28.27411,-25.6849,Medium
80747,DEUTZ DIESEL POWER DD POWER PTY LTD,5 TUNNEY ROAD ELANDSFONTEIN,28.1965394,-26.1625194,Medium
80749,MOOKGOPHONG PHY (SEPURUMABOTJA,"62 THABO MBEKI AVE SHOP N NEXT TO SPAR MOOKGOPHONG
  NABOOMSPRUIT",29.0095654,-24.1927735,Medium
80753,THABONG GOOD HEALTH PHARM,"SHOP 66 CNR BIERMAN AND BRICK FIELD RD,CHRIS HANI
  CROSSING,VOSLOORUS",27.84336,-26.5815899,Medium
80766,PAARL MALL PHY DISCHEM - 80766,"SHOP 95 PAARL MALL CNR VLEI & JONES ROAD DRAKENS
  PAARL WESTERN CAPE",18.9657907,-33.7693611,Medium
80794,DR COETZEE DO,"INTERCARE MED CLINIC,CNR NICO DIEDERICHS&HENDRICK
  POTGIETER ,STUBENS VALLEY",27.89655,-26.112105,Medium
80795,DRS CLOWES DJ/MACFARLANE CD,7 MAIN STREET KOKSTAD,29.4296579,-30.5565865,Medium
80811,SR JANSEN VAN VUUREN P LRSKOOL KEMPTON P,"LAERSKOOL KEMPTON PARK KITTYHAWK STR
  RHODESFIELD KEMPTON PARK",28.236078,-26.1143189,Medium
80823,FEATHERBROOKE APTEEK,"SHOP 3B SECTION 21 EAGLE ROAD FEATHERBROOKE
  BUSINESS PARK",27.840394,-26.50271,Medium
80824,GOOSEN MG MAXIS,110 MANDELA STR EXT 10 WITBANK,29.233338,-26.491224,Medium
80830,IMPACT HEARING SYSTEMS PTY LTD,"THE VILLAGE PARK GLENWOOD STREET
  FAERIE GLEN",28.2905969,-25.7797819,Medium
80835,PHOPHI LIFESTYLE MODIFIER,"421 PRETORIUS STR CURATOR BUILDING
  1ST FLOOR",28.1950846,-25.8803705,Medium
